sku_id,flag,affected_stores,window_start,window_end,notes
SKU00728,STOCKOUT_RISK,"STORE015, STORE025, STORE019, STORE029, STORE028, STORE030, STORE022, STORE026, STORE021, STORE024",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 10 stores.
SKU00732,SLOW_MOVER,"STORE020, STORE011, STORE028, STORE021, STORE029, STORE005, STORE015, STORE003, STORE016, STORE024, STORE010, STORE009, STORE002, STORE012, STORE023, STORE025, STORE008, STORE014, STORE001, STORE017, STORE006, STORE027, STORE018, STORE030, STORE026, STORE019, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6953.8 days of cover.
SKU00734,SLOW_MOVER,"STORE015, STORE019, STORE018, STORE026, STORE024, STORE002, STORE030, STORE029, STORE021, STORE007, STORE011, STORE016, STORE017, STORE005, STORE025, STORE008, STORE023, STORE013, STORE006, STORE014, STORE009, STORE003, STORE001, STORE020, STORE012",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7500.7 days of cover.
SKU00749,SLOW_MOVER,"STORE015, STORE030, STORE017, STORE028, STORE020, STORE006, STORE012, STORE024, STORE010, STORE013, STORE014, STORE011, STORE002, STORE019, STORE003, STORE025, STORE018, STORE009, STORE027, STORE007, STORE005, STORE022, STORE016, STORE008, STORE001, STORE021, STORE026, STORE004, STORE023, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 10586.2 days of cover.
SKU00758,SLOW_MOVER,"STORE005, STORE020, STORE023, STORE003, STORE010, STORE018, STORE013, STORE021, STORE011, STORE030, STORE017, STORE027, STORE014, STORE029, STORE012, STORE001, STORE006, STORE028, STORE019, STORE004, STORE025, STORE008, STORE022, STORE002, STORE007",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7445.2 days of cover.
SKU00774,STOCKOUT_RISK,"STORE005, STORE003, STORE010, STORE026, STORE004, STORE017, STORE018, STORE025, STORE002, STORE011, STORE020, STORE030, STORE013, STORE019, STORE006",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 15 stores.
SKU00775,SLOW_MOVER,"STORE006, STORE027, STORE023, STORE025, STORE020, STORE030, STORE024, STORE015, STORE002, STORE014, STORE012, STORE008, STORE028, STORE010, STORE018, STORE004, STORE009, STORE016, STORE005, STORE019, STORE013",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5730.4 days of cover.
SKU00788,SLOW_MOVER,"STORE012, STORE022, STORE019, STORE015, STORE027, STORE025, STORE010, STORE013, STORE017, STORE029, STORE014, STORE006, STORE007, STORE005, STORE009, STORE001",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4455.9 days of cover.
SKU00821,SLOW_MOVER,"STORE021, STORE016, STORE028, STORE012, STORE018, STORE004, STORE023, STORE017, STORE025, STORE010, STORE003, STORE006, STORE009, STORE015, STORE005, STORE014, STORE007, STORE002, STORE022, STORE008, STORE019, STORE001, STORE024, STORE026, STORE027, STORE029, STORE020",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6898.0 days of cover.
SKU00823,STOCKOUT_RISK,"STORE008, STORE013, STORE003, STORE012, STORE030, STORE001, STORE011, STORE004, STORE021, STORE024, STORE005, STORE020, STORE002",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU00830,STOCKOUT_RISK,"STORE010, STORE027, STORE016, STORE023, STORE005, STORE025, STORE029, STORE028, STORE015, STORE020, STORE001, STORE003, STORE021, STORE009, STORE007, STORE014, STORE019, STORE017",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 18 stores.
SKU00832,STOCKOUT_RISK,"STORE024, STORE020, STORE017, STORE014, STORE004, STORE025, STORE010, STORE008, STORE030, STORE026, STORE002, STORE023, STORE027, STORE015, STORE003, STORE029",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU00837,SLOW_MOVER,"STORE027, STORE029, STORE016, STORE020, STORE018, STORE001, STORE021, STORE017, STORE019, STORE008, STORE005, STORE010, STORE014, STORE025, STORE012, STORE004, STORE022, STORE007, STORE003, STORE011, STORE002, STORE009, STORE006, STORE023, STORE030, STORE024",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9271.0 days of cover.
SKU00845,STOCKOUT_RISK,"STORE017, STORE026, STORE030, STORE018, STORE001, STORE013, STORE016, STORE002, STORE021, STORE025, STORE012, STORE009, STORE029, STORE020",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU00855,SLOW_MOVER,"STORE026, STORE003, STORE012, STORE008, STORE024, STORE022, STORE021, STORE004, STORE019, STORE011, STORE005, STORE002, STORE028, STORE030, STORE006, STORE014, STORE013, STORE017, STORE027, STORE018",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6136.7 days of cover.
SKU00858,SLOW_MOVER,"STORE021, STORE006, STORE026, STORE005, STORE003, STORE023, STORE015, STORE002, STORE010, STORE007, STORE025, STORE030, STORE020, STORE011, STORE022, STORE009, STORE019, STORE024",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6158.7 days of cover.
SKU00860,SLOW_MOVER,"STORE016, STORE009, STORE002, STORE025, STORE021, STORE007, STORE010, STORE012, STORE028, STORE026, STORE011, STORE029, STORE004, STORE023, STORE014, STORE015, STORE027, STORE017, STORE008",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4315.6 days of cover.
SKU00874,SLOW_MOVER,"STORE029, STORE013, STORE011, STORE006, STORE016, STORE023, STORE026, STORE012, STORE017, STORE009, STORE003, STORE014, STORE020, STORE019, STORE027, STORE021, STORE005, STORE024",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4755.2 days of cover.
SKU00890,SLOW_MOVER,"STORE004, STORE003, STORE011, STORE022, STORE010, STORE026, STORE015, STORE020, STORE014, STORE006, STORE024, STORE012, STORE023, STORE002, STORE019, STORE025, STORE007, STORE005, STORE028, STORE001, STORE017, STORE027, STORE021, STORE013, STORE008, STORE018, STORE016, STORE030",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8397.2 days of cover.
SKU00893,STOCKOUT_RISK,"STORE028, STORE020, STORE022, STORE026, STORE015, STORE002, STORE005, STORE003, STORE008, STORE021, STORE012, STORE029, STORE013",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU00894,SLOW_MOVER,"STORE019, STORE002, STORE020, STORE005, STORE022, STORE015, STORE012, STORE024, STORE025, STORE003, STORE030, STORE027, STORE017, STORE023, STORE013, STORE006, STORE011, STORE028, STORE004, STORE029, STORE001",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6071.5 days of cover.
SKU00906,SLOW_MOVER,"STORE024, STORE006, STORE016, STORE017, STORE013, STORE018, STORE004, STORE009, STORE023, STORE015, STORE007, STORE010, STORE028, STORE020, STORE030, STORE003, STORE014, STORE002, STORE008, STORE021, STORE012, STORE026, STORE029, STORE019, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7192.9 days of cover.
SKU00920,STOCKOUT_RISK,"STORE023, STORE003, STORE018, STORE028, STORE010, STORE026, STORE006, STORE030, STORE021, STORE024, STORE012",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 11 stores.
SKU00929,STOCKOUT_RISK,"STORE017, STORE008, STORE004, STORE007, STORE026, STORE005, STORE029, STORE016, STORE001, STORE012, STORE018, STORE019, STORE021, STORE015, STORE025, STORE010, STORE002, STORE014, STORE023",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 19 stores.
SKU00935,SLOW_MOVER,"STORE013, STORE023, STORE024, STORE016, STORE017, STORE014, STORE025, STORE019, STORE003, STORE005, STORE011, STORE022, STORE015, STORE018, STORE012, STORE029, STORE028, STORE030, STORE009, STORE020, STORE010, STORE026, STORE027, STORE004, STORE021, STORE001, STORE006, STORE008, STORE007",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8033.7 days of cover.
SKU00942,STOCKOUT_RISK,"STORE010, STORE006, STORE029, STORE011, STORE023, STORE008, STORE012, STORE017, STORE030, STORE003, STORE009, STORE007, STORE018, STORE020, STORE005, STORE027, STORE016",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU00953,STOCKOUT_RISK,"STORE020, STORE018, STORE003, STORE017, STORE021, STORE006, STORE019, STORE024, STORE005, STORE025, STORE030",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 11 stores.
SKU00954,SLOW_MOVER,"STORE024, STORE029, STORE020, STORE011, STORE019, STORE002, STORE001, STORE003, STORE025, STORE021, STORE026, STORE009, STORE007, STORE014, STORE030, STORE008, STORE027, STORE028, STORE005, STORE017, STORE012, STORE015, STORE004, STORE018",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7909.9 days of cover.
SKU00958,SLOW_MOVER,"STORE026, STORE022, STORE013, STORE010, STORE015, STORE003, STORE023, STORE002, STORE006, STORE030, STORE014, STORE016, STORE021, STORE007, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4184.5 days of cover.
SKU00965,SLOW_MOVER,"STORE020, STORE005, STORE011, STORE023, STORE028, STORE024, STORE012, STORE013, STORE029, STORE025, STORE017, STORE018, STORE004, STORE026, STORE008",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4702.6 days of cover.
SKU00974,STOCKOUT_RISK,"STORE015, STORE004, STORE009, STORE030, STORE008, STORE005, STORE029, STORE002, STORE010, STORE013, STORE020, STORE014, STORE026",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU00976,STOCKOUT_RISK,"STORE028, STORE029, STORE006, STORE027, STORE011, STORE019, STORE024, STORE026, STORE007, STORE030, STORE016, STORE017, STORE015, STORE020, STORE010, STORE008",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU00978,SLOW_MOVER,"STORE001, STORE003, STORE013, STORE017, STORE015, STORE008, STORE007, STORE019, STORE012, STORE002, STORE021, STORE010, STORE016, STORE018, STORE023, STORE009, STORE030, STORE020, STORE024, STORE029, STORE005, STORE006, STORE022, STORE011, STORE014, STORE004, STORE026, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8165.7 days of cover.
SKU00986,SLOW_MOVER,"STORE018, STORE007, STORE012, STORE030, STORE010, STORE003, STORE013, STORE017, STORE015, STORE027, STORE009, STORE004, STORE005, STORE019, STORE024, STORE006, STORE016, STORE022, STORE020, STORE014",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6318.9 days of cover.
SKU00987,SLOW_MOVER,"STORE025, STORE005, STORE007, STORE020, STORE017, STORE013, STORE026, STORE002, STORE023, STORE022, STORE029, STORE011, STORE016, STORE024, STORE015, STORE003, STORE010, STORE009, STORE018, STORE006, STORE014, STORE019, STORE012, STORE004, STORE027, STORE008, STORE030, STORE028, STORE021, STORE001",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9687.9 days of cover.
SKU00991,SLOW_MOVER,"STORE016, STORE027, STORE001, STORE012, STORE011, STORE022, STORE004, STORE014, STORE019, STORE010, STORE028, STORE030, STORE009, STORE008, STORE002, STORE021, STORE017, STORE003, STORE018, STORE026, STORE015, STORE007, STORE013, STORE029, STORE006, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7504.2 days of cover.
SKU00994,STOCKOUT_RISK,"STORE002, STORE019, STORE023, STORE004, STORE007, STORE001, STORE015, STORE011, STORE014",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 9 stores.
SKU00996,STOCKOUT_RISK,"STORE005, STORE014, STORE023, STORE007, STORE029, STORE017, STORE020, STORE016, STORE002, STORE030, STORE025, STORE027, STORE018, STORE011, STORE028, STORE009, STORE019, STORE006, STORE003",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 19 stores.
SKU01009,STOCKOUT_RISK,"STORE015, STORE018, STORE011, STORE029, STORE012, STORE022, STORE024, STORE025, STORE021, STORE009, STORE020, STORE016, STORE007, STORE008, STORE023",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 15 stores.
SKU01021,STOCKOUT_RISK,"STORE018, STORE010, STORE008, STORE029, STORE025, STORE027, STORE023, STORE007, STORE016, STORE011, STORE022, STORE012, STORE030, STORE009, STORE026, STORE002",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU01023,SLOW_MOVER,"STORE019, STORE022, STORE018, STORE013, STORE027, STORE012, STORE005, STORE010, STORE002, STORE023, STORE003, STORE025, STORE015, STORE009, STORE016, STORE004, STORE028, STORE017, STORE024, STORE026, STORE030, STORE020, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5602.0 days of cover.
SKU01030,STOCKOUT_RISK,"STORE020, STORE024, STORE019, STORE008, STORE027, STORE002, STORE022, STORE017, STORE026, STORE021, STORE029, STORE025, STORE004",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU01031,SLOW_MOVER,"STORE014, STORE011, STORE023, STORE016, STORE004, STORE022, STORE005, STORE001, STORE018, STORE006, STORE030, STORE027, STORE019, STORE007, STORE010, STORE021, STORE024, STORE029, STORE028, STORE002, STORE025, STORE026",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6301.9 days of cover.
SKU01032,SLOW_MOVER,"STORE018, STORE024, STORE029, STORE002, STORE006, STORE014, STORE026, STORE027, STORE013, STORE016, STORE028, STORE010, STORE023, STORE001, STORE019, STORE021, STORE015, STORE030, STORE020, STORE005, STORE008, STORE009, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5415.4 days of cover.
SKU01034,SLOW_MOVER,"STORE029, STORE005, STORE028, STORE017, STORE015, STORE009, STORE007, STORE004, STORE011, STORE006, STORE026, STORE025, STORE021, STORE001, STORE022, STORE013, STORE030, STORE010",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5847.3 days of cover.
SKU01037,STOCKOUT_RISK,"STORE022, STORE025, STORE007, STORE006, STORE020, STORE021, STORE013, STORE014, STORE017, STORE011, STORE003, STORE024, STORE004, STORE027",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU01038,SLOW_MOVER,"STORE005, STORE016, STORE011, STORE008, STORE001, STORE009, STORE013, STORE027, STORE015, STORE025, STORE028, STORE010, STORE026, STORE021, STORE012, STORE029, STORE004, STORE018, STORE020, STORE002, STORE023, STORE030, STORE003, STORE014, STORE006, STORE017, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8273.9 days of cover.
SKU01042,SLOW_MOVER,"STORE023, STORE004, STORE021, STORE010, STORE012, STORE020, STORE008, STORE024, STORE005, STORE016, STORE022, STORE015, STORE026, STORE014, STORE028, STORE013, STORE009, STORE019, STORE011, STORE029, STORE018, STORE002, STORE030",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6558.4 days of cover.
SKU01045,STOCKOUT_RISK,"STORE017, STORE023, STORE012, STORE003, STORE019, STORE004, STORE002, STORE018, STORE030, STORE007, STORE026, STORE029, STORE005, STORE006, STORE011, STORE014",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU01046,SLOW_MOVER,"STORE017, STORE015, STORE004, STORE022, STORE007, STORE023, STORE019, STORE016, STORE003, STORE030, STORE029, STORE002, STORE020, STORE005, STORE014, STORE008, STORE010, STORE001, STORE009, STORE018, STORE021, STORE013, STORE026, STORE027, STORE012, STORE024, STORE006",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7981.7 days of cover.
SKU01048,STOCKOUT_RISK,"STORE002, STORE014, STORE012, STORE023, STORE003, STORE018, STORE030, STORE026, STORE016, STORE024, STORE010",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 11 stores.
SKU01063,SLOW_MOVER,"STORE014, STORE006, STORE025, STORE005, STORE028, STORE021, STORE024, STORE026, STORE030, STORE012, STORE013, STORE015, STORE020, STORE018, STORE003, STORE011, STORE019, STORE009, STORE016, STORE022, STORE029, STORE002, STORE023, STORE027, STORE004, STORE007, STORE017",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9104.7 days of cover.
SKU01068,SLOW_MOVER,"STORE024, STORE008, STORE027, STORE001, STORE025, STORE028, STORE010, STORE015, STORE022, STORE018, STORE014, STORE021, STORE013, STORE029, STORE017, STORE016, STORE006, STORE003, STORE005, STORE004, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6466.4 days of cover.
SKU01070,SLOW_MOVER,"STORE002, STORE026, STORE022, STORE014, STORE020, STORE025, STORE001, STORE008, STORE007, STORE003, STORE004, STORE030, STORE015, STORE019, STORE023, STORE012, STORE024, STORE028, STORE016, STORE029, STORE009, STORE011, STORE027, STORE017, STORE005, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7933.8 days of cover.
SKU01075,SLOW_MOVER,"STORE008, STORE027, STORE024, STORE019, STORE011, STORE029, STORE020, STORE022, STORE026, STORE030, STORE010, STORE005, STORE017, STORE021, STORE014, STORE025, STORE015, STORE001, STORE009, STORE028, STORE003, STORE007, STORE018, STORE013, STORE023",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6879.8 days of cover.
SKU01104,SLOW_MOVER,"STORE021, STORE022, STORE013, STORE026, STORE017, STORE011, STORE023, STORE014, STORE024, STORE005, STORE010, STORE028, STORE006, STORE016, STORE008, STORE029, STORE004, STORE030, STORE012, STORE003, STORE027, STORE001, STORE007, STORE015, STORE019, STORE018, STORE002, STORE020",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8274.7 days of cover.
